raw_ip_incoming	raw_ip_outgoing	port_incoming	port_outgoing	protocol	start_time	end_time	num_packets_incoming	size_packets_incoming	num_packets_outgoing	size_packets_outgoing
113.184.61.202	233.255.202.255	50522	22	17	2009-05-05 22:45:00	2009-05-05 22:50:00	6268	17349	16424	34913
113.184.61.202	233.255.202.255	50522	22	17	2009-05-05 22:50:00	2009-05-05 22:55:00	1748	62931	14850	50547
113.184.61.202	233.255.202.255	50522	22	17	2009-05-05 22:55:00	2009-05-05 22:58:39	9428	8179	9670	40264
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 18:46:35	2009-05-05 18:51:35	16221	43364	9235	52496
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 18:51:35	2009-05-05 18:56:35	1527	6071	21508	52837
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 18:56:35	2009-05-05 19:01:35	8632	13801	949	50563
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 19:01:35	2009-05-05 19:06:35	10228	19773	9505	62210
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 19:06:35	2009-05-05 19:11:35	8720	33144	9142	20392
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 19:11:35	2009-05-05 19:16:35	1126	36059	10105	15217
41.182.143.189	50.61.120.249	443	53	2	2009-05-05 19:16:35	2009-05-05 19:17:56	2633	35406	4198	10594
241.128.186.105	175.13.232.174	25	2082	1	2009-05-06 13:53:40	2009-05-06 13:55:14	2388	13720	4364	4833
86.119.120.152	50.61.120.249	2082	17	17	2009-05-06 12:33:55	2009-05-06 12:38:55	14704	25294	5139	26896
86.119.120.152	50.61.120.249	2082	17	17	2009-05-06 12:38:55	2009-05-06 12:39:52	4192	25571	20594	20577
26.193.245.195	170.175.154.52	2082	5432	132	2009-05-05 16:45:12	2009-05-05 16:50:12	5743	57897	1942	39667
26.193.245.195	170.175.154.52	2082	5432	132	2009-05-05 16:50:12	2009-05-05 16:53:24	12532	19467	1925	3581
175.13.232.174	199.108.241.63	6000	8080	132	2009-05-06 06:26:07	2009-05-06 06:31:07	7623	28585	10252	32868
175.13.232.174	199.108.241.63	6000	8080	132	2009-05-06 06:31:07	2009-05-06 06:36:07	907	1873	3062	43885
175.13.232.174	199.108.241.63	6000	8080	132	2009-05-06 06:36:07	2009-05-06 06:37:39	12670	8659	7491	50810
238.181.230.3	199.108.241.63	110	6000	17	2009-05-06 03:29:25	2009-05-06 03:33:09	2890	50853	12677	29254
170.175.154.52	144.129.3.109	6000	443	6	2009-05-05 19:07:32	2009-05-05 19:12:32	11727	59064	3407	29961
170.175.154.52	144.129.3.109	6000	443	6	2009-05-05 19:12:32	2009-05-05 19:17:32	15571	52777	10865	28852
170.175.154.52	144.129.3.109	6000	443	6	2009-05-05 19:17:32	2009-05-05 19:22:32	2615	55794	25599	30685
170.175.154.52	144.129.3.109	6000	443	6	2009-05-05 19:22:32	2009-05-05 19:26:27	7995	40713	4957	3530
47.228.250.242	94.180.196.21	51289	47874	1	2009-05-06 04:52:14	2009-05-06 04:57:14	1347	25955	11202	25637
47.228.250.242	94.180.196.21	51289	47874	1	2009-05-06 04:57:14	2009-05-06 05:02:14	5242	51823	15332	24564
47.228.250.242	94.180.196.21	51289	47874	1	2009-05-06 05:02:14	2009-05-06 05:05:48	8989	55643	2226	55789
154.217.114.103	83.202.42.81	6000	55410	1	2009-05-06 14:28:52	2009-05-06 14:30:25	10992	21815	865	18737
196.43.206.117	85.68.223.91	443	110	2	2009-05-06 07:57:37	2009-05-06 08:02:37	4367	62436	5479	14427
196.43.206.117	85.68.223.91	443	110	2	2009-05-06 08:02:37	2009-05-06 08:07:37	5907	2278	12483	6792
196.43.206.117	85.68.223.91	443	110	2	2009-05-06 08:07:37	2009-05-06 08:12:37	8418	7582	3029	19224
196.43.206.117	85.68.223.91	443	110	2	2009-05-06 08:12:37	2009-05-06 08:15:09	15200	52685	25435	59831
113.184.61.202	110.190.233.50	25	8080	17	2009-05-06 09:52:50	2009-05-06 09:57:50	6407	35103	12080	49450
113.184.61.202	110.190.233.50	25	8080	17	2009-05-06 09:57:50	2009-05-06 10:02:50	5378	39808	2774	37171
113.184.61.202	110.190.233.50	25	8080	17	2009-05-06 10:02:50	2009-05-06 10:07:50	2182	63378	1284	20987
113.184.61.202	110.190.233.50	25	8080	17	2009-05-06 10:07:50	2009-05-06 10:08:36	20582	20206	5500	34959
144.129.3.109	26.193.245.195	8080	6000	2	2009-05-06 04:09:13	2009-05-06 04:14:13	3410	41378	7923	7754
144.129.3.109	26.193.245.195	8080	6000	2	2009-05-06 04:14:13	2009-05-06 04:19:13	755	53030	7358	7022
144.129.3.109	26.193.245.195	8080	6000	2	2009-05-06 04:19:13	2009-05-06 04:24:13	813	42499	4148	40731
144.129.3.109	26.193.245.195	8080	6000	2	2009-05-06 04:24:13	2009-05-06 04:25:12	834	5681	12899	6568
83.202.42.81	199.108.241.63	22	24735	17	2009-05-06 08:19:47	2009-05-06 08:22:37	2648	45697	218	42006
199.198.3.85	19.201.58.105	6000	22	6	2009-05-05 15:38:12	2009-05-05 15:43:12	4875	41781	14576	24573
199.198.3.85	19.201.58.105	6000	22	6	2009-05-05 15:43:12	2009-05-05 15:46:41	10084	62763	15234	16985
115.224.211.13	79.71.220.238	8080	25031	2	2009-05-06 06:42:35	2009-05-06 06:47:35	9030	38310	264	44158
115.224.211.13	79.71.220.238	8080	25031	2	2009-05-06 06:47:35	2009-05-06 06:50:00	2301	44249	6004	59062
44.41.119.230	154.217.114.103	8080	6000	1	2009-05-06 10:09:18	2009-05-06 10:14:18	1796	31909	3419	58240
44.41.119.230	154.217.114.103	8080	6000	1	2009-05-06 10:14:18	2009-05-06 10:17:41	93	6736	8161	65439
41.182.143.189	1.212.167.143	6000	6000	132	2009-05-06 06:05:33	2009-05-06 06:10:33	9874	41388	14307	8891
41.182.143.189	1.212.167.143	6000	6000	132	2009-05-06 06:10:33	2009-05-06 06:15:26	10534	61210	8311	49066
113.184.61.202	241.128.186.105	17	6000	17	2009-05-05 20:39:17	2009-05-05 20:40:04	2546	52362	13935	42191
43.8.9.158	115.224.211.13	8080	443	132	2009-05-05 22:45:13	2009-05-05 22:50:13	10263	64765	5268	43336
43.8.9.158	115.224.211.13	8080	443	132	2009-05-05 22:50:13	2009-05-05 22:55:13	9234	33874	9937	43222
43.8.9.158	115.224.211.13	8080	443	132	2009-05-05 22:55:13	2009-05-05 22:58:20	4226	3074	6108	55044
238.181.230.3	199.108.241.63	80	53	1	2009-05-05 22:05:46	2009-05-05 22:10:46	1719	39282	561	27312
238.181.230.3	199.108.241.63	80	53	1	2009-05-05 22:10:46	2009-05-05 22:13:11	18202	29120	8130	42935
86.5.35.21	146.71.164.183	6000	5432	6	2009-05-05 08:54:00	2009-05-05 08:59:00	4588	6759	3285	13049
86.5.35.21	146.71.164.183	6000	5432	6	2009-05-05 08:59:00	2009-05-05 09:02:27	9898	20845	13815	8220
158.228.246.49	132.154.77.155	16023	443	89	2009-05-03 14:55:27	2009-05-03 15:00:27	16323	49490	6489	34665
158.228.246.49	132.154.77.155	16023	443	89	2009-05-03 15:00:27	2009-05-03 15:01:45	11280	46624	4654	46229
151.119.199.231	156.220.21.180	22	17	6	2009-05-05 01:33:58	2009-05-05 01:38:58	77	35147	12405	36497
151.119.199.231	156.220.21.180	22	17	6	2009-05-05 01:38:58	2009-05-05 01:39:35	341	42646	4594	3605
101.143.248.40	146.71.164.183	3306	8080	132	2009-05-04 17:18:28	2009-05-04 17:18:39	7401	44692	8913	65276
168.228.197.227	49.39.45.72	6000	443	6	2009-05-04 22:15:06	2009-05-04 22:20:06	311	9733	19476	34726
168.228.197.227	49.39.45.72	6000	443	6	2009-05-04 22:20:06	2009-05-04 22:22:44	12429	65489	20177	65123
46.146.227.213	14.64.179.160	80	17305	2	2009-05-05 03:41:24	2009-05-05 03:46:24	5136	24942	1088	54421
46.146.227.213	14.64.179.160	80	17305	2	2009-05-05 03:46:24	2009-05-05 03:50:11	7346	63538	6343	22892
86.5.35.21	202.62.36.221	6000	6000	17	2009-05-05 13:25:51	2009-05-05 13:30:51	4655	20662	1604	13290
86.5.35.21	202.62.36.221	6000	6000	17	2009-05-05 13:30:51	2009-05-05 13:35:51	535	26701	7686	24645
86.5.35.21	202.62.36.221	6000	6000	17	2009-05-05 13:35:51	2009-05-05 13:38:38	3805	51534	3071	8571
156.220.21.180	168.228.197.227	2082	80	1	2009-05-05 00:27:51	2009-05-05 00:32:51	14281	36727	12516	46650
156.220.21.180	168.228.197.227	2082	80	1	2009-05-05 00:32:51	2009-05-05 00:35:31	16312	17679	10211	30495
94.247.227.228	156.198.10.83	6000	5432	17	2009-05-03 23:47:43	2009-05-03 23:52:43	2375	32309	3075	4399
94.247.227.228	156.198.10.83	6000	5432	17	2009-05-03 23:52:43	2009-05-03 23:52:54	732	62336	9350	47851
108.209.71.52	112.192.69.63	5432	25	89	2009-05-04 16:43:55	2009-05-04 16:44:08	12567	1684	4526	31460
46.25.101.153	224.141.129.249	25	2082	2	2009-05-03 22:47:32	2009-05-03 22:52:32	5546	29772	527	48420
46.25.101.153	224.141.129.249	25	2082	2	2009-05-03 22:52:32	2009-05-03 22:57:08	4492	36888	2819	110
168.220.99.25	161.140.77.230	3306	53	2	2009-05-04 04:19:11	2009-05-04 04:24:11	2199	50929	13349	8037
168.220.99.25	161.140.77.230	3306	53	2	2009-05-04 04:24:11	2009-05-04 04:29:11	8577	6492	4990	23582
168.220.99.25	161.140.77.230	3306	53	2	2009-05-04 04:29:11	2009-05-04 04:30:08	4572	22857	14976	47775
158.228.246.49	166.121.30.139	22	25	17	2009-05-03 19:57:33	2009-05-03 19:58:18	7347	32922	4535	8474
146.71.164.183	129.67.141.17	110	80	132	2009-05-04 21:11:39	2009-05-04 21:13:52	7757	27084	649	46750
14.64.179.160	54.204.2.252	80	25	6	2009-05-04 23:59:32	2009-05-05 00:02:22	338	45575	11564	35990
155.51.251.155	155.51.251.155	110	25	6	2009-05-05 02:43:00	2009-05-05 02:45:09	12062	8828	31161	13627
224.141.129.249	86.5.35.21	6000	8080	17	2009-05-04 15:33:13	2009-05-04 15:33:50	6007	50231	18116	39055
247.204.95.121	30.172.76.168	6000	5432	6	2009-05-03 14:33:54	2009-05-03 14:37:29	10462	38556	15018	53789
138.136.232.71	233.12.224.86	6000	53	2	2009-05-04 03:45:45	2009-05-04 03:50:45	1479	14400	10084	40182
138.136.232.71	233.12.224.86	6000	53	2	2009-05-04 03:50:45	2009-05-04 03:52:21	5696	18577	17214	20213
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 17:48:36	2009-05-04 17:53:36	5737	60531	7591	51480
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 17:53:36	2009-05-04 17:58:36	9360	31837	3282	24232
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 17:58:36	2009-05-04 18:03:36	8333	43956	5284	31351
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 18:03:36	2009-05-04 18:08:36	4878	61339	3589	55731
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 18:08:36	2009-05-04 18:13:36	883	24525	10908	26239
112.192.69.63	79.203.227.21	53	6000	2	2009-05-04 18:13:36	2009-05-04 18:14:01	557	33333	3996	43372
112.192.69.63	54.204.2.252	22	5432	6	2009-05-03 18:23:30	2009-05-03 18:28:30	5546	45289	5597	29939
112.192.69.63	54.204.2.252	22	5432	6	2009-05-03 18:28:30	2009-05-03 18:33:30	1140	34114	23223	50636
112.192.69.63	54.204.2.252	22	5432	6	2009-05-03 18:33:30	2009-05-03 18:37:02	1958	14169	2959	60852
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 00:49:21	2009-05-04 00:54:21	2542	2302	6471	2054
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 00:54:21	2009-05-04 00:59:21	1311	45156	6468	4801
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 00:59:21	2009-05-04 01:04:21	22949	4905	20550	15992
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 01:04:21	2009-05-04 01:09:21	1877	16368	2834	28949
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 01:09:21	2009-05-04 01:14:21	1062	13494	703	107
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 01:14:21	2009-05-04 01:19:21	1452	36881	422	51754
160.36.65.149	61.254.5.232	6000	6000	89	2009-05-04 01:19:21	2009-05-04 01:23:36	4549	13489	15131	59948
168.228.197.227	155.51.251.155	8080	17	6	2009-05-03 18:10:21	2009-05-03 18:15:21	12743	35814	6122	25012
168.228.197.227	155.51.251.155	8080	17	6	2009-05-03 18:15:21	2009-05-03 18:18:19	3605	31249	8172	12269
79.203.227.21	132.154.77.155	25	110	89	2009-05-04 23:36:22	2009-05-04 23:41:22	9885	4126	3205	43798
79.203.227.21	132.154.77.155	25	110	89	2009-05-04 23:41:22	2009-05-04 23:42:59	2152	53967	8820	56248
49.39.45.72	225.224.83.223	8080	5432	89	2009-05-03 20:06:27	2009-05-03 20:11:27	15697	58546	20905	63506
49.39.45.72	225.224.83.223	8080	5432	89	2009-05-03 20:11:27	2009-05-03 20:14:42	2031	11848	5031	20935
224.141.129.249	108.209.71.52	8080	6000	1	2009-05-05 12:15:11	2009-05-05 12:18:56	4135	46166	8185	37817
166.121.30.139	160.36.65.149	6000	6000	6	2009-05-04 12:09:56	2009-05-04 12:10:03	5193	9388	4174	26590
224.141.129.249	168.228.197.227	5432	5432	89	2009-05-05 13:28:29	2009-05-05 13:33:17	7530	47968	1304	19913
89.4.226.157	94.247.227.228	6000	6000	6	2009-05-04 01:13:20	2009-05-04 01:17:33	854	2864	1768	25133
146.71.164.183	30.172.76.168	47334	25	1	2009-05-04 08:05:06	2009-05-04 08:10:06	4197	6071	2283	21185
146.71.164.183	30.172.76.168	47334	25	1	2009-05-04 08:10:06	2009-05-04 08:13:36	13628	29767	1196	51024
101.143.248.40	57.105.9.195	6000	17	132	2009-05-04 09:13:00	2009-05-04 09:18:00	12216	30269	6550	48307
101.143.248.40	57.105.9.195	6000	17	132	2009-05-04 09:18:00	2009-05-04 09:23:00	4239	36028	16573	37694
101.143.248.40	57.105.9.195	6000	17	132	2009-05-04 09:23:00	2009-05-04 09:25:57	2991	14660	7728	12148
57.105.9.195	138.136.232.71	22	80	2	2009-05-05 06:17:35	2009-05-05 06:22:35	11282	23637	5518	4933
57.105.9.195	138.136.232.71	22	80	2	2009-05-05 06:22:35	2009-05-05 06:27:35	16961	15509	16812	12339
57.105.9.195	138.136.232.71	22	80	2	2009-05-05 06:27:35	2009-05-05 06:32:35	8631	33208	2257	47324
57.105.9.195	138.136.232.71	22	80	2	2009-05-05 06:32:35	2009-05-05 06:35:39	11466	34885	4052	11923
40.35.93.243	202.62.36.221	110	6000	2	2009-05-03 16:17:50	2009-05-03 16:21:04	14012	33295	1156	49874
49.39.45.72	146.71.164.183	17	25	6	2009-05-04 15:46:21	2009-05-04 15:51:21	14079	40022	6014	26167
49.39.45.72	146.71.164.183	17	25	6	2009-05-04 15:51:21	2009-05-04 15:56:21	15791	16193	16549	21347
49.39.45.72	146.71.164.183	17	25	6	2009-05-04 15:56:21	2009-05-04 16:01:21	9501	376	15873	2760
49.39.45.72	146.71.164.183	17	25	6	2009-05-04 16:01:21	2009-05-04 16:05:57	284	8052	5994	20371
4.98.100.49	49.39.45.72	80	8080	89	2009-05-05 09:33:54	2009-05-05 09:34:33	27662	5124	2586	56359
146.71.164.183	57.105.9.195	6000	53	2	2009-05-03 17:57:22	2009-05-03 18:02:22	1113	3235	7396	13666
146.71.164.183	57.105.9.195	6000	53	2	2009-05-03 18:02:22	2009-05-03 18:07:22	4327	5223	114	39085
146.71.164.183	57.105.9.195	6000	53	2	2009-05-03 18:07:22	2009-05-03 18:10:59	4471	36965	1984	64153
112.192.69.63	160.36.65.149	443	443	2	2009-05-04 23:11:15	2009-05-04 23:15:34	516	56828	3154	64023
161.140.77.230	224.141.129.249	6000	6000	6	2009-05-04 02:17:08	2009-05-04 02:22:08	9	24541	2180	3233
161.140.77.230	224.141.129.249	6000	6000	6	2009-05-04 02:22:08	2009-05-04 02:27:08	2409	4179	1878	41382
161.140.77.230	224.141.129.249	6000	6000	6	2009-05-04 02:27:08	2009-05-04 02:30:28	5203	12471	17260	59052
94.247.227.228	46.25.101.153	22	6000	89	2009-05-03 21:27:04	2009-05-03 21:30:24	7178	31240	7193	41814
49.39.45.72	65.201.187.48	8080	6000	89	2009-05-04 18:02:18	2009-05-04 18:06:05	20851	25554	10499	16595
20.253.104.245	94.247.227.228	6000	6000	2	2009-05-04 07:51:11	2009-05-04 07:53:15	425	54078	5451	37895
94.247.227.228	112.192.69.63	22	53	89	2009-05-04 10:57:42	2009-05-04 11:02:42	1432	62407	9755	4108
94.247.227.228	112.192.69.63	22	53	89	2009-05-04 11:02:42	2009-05-04 11:05:07	3673	5992	22874	17705
158.228.246.49	224.141.129.249	22	25	89	2009-05-03 21:23:50	2009-05-03 21:24:27	19071	33143	10675	55628
94.247.227.228	40.35.93.243	6000	443	1	2009-05-04 18:59:28	2009-05-04 19:04:28	3602	57000	3129	38877
94.247.227.228	40.35.93.243	6000	443	1	2009-05-04 19:04:28	2009-05-04 19:04:51	3144	28761	17659	55119
233.12.224.86	218.202.212.11	80	6000	1	2009-05-04 09:08:28	2009-05-04 09:10:44	1466	16229	1729	4345
233.12.224.86	233.12.224.86	5432	3306	2	2009-05-05 03:06:10	2009-05-05 03:11:10	4226	14200	15662	43322
233.12.224.86	233.12.224.86	5432	3306	2	2009-05-05 03:11:10	2009-05-05 03:15:24	2559	43433	3836	46055
4.98.100.49	4.98.100.49	25	6000	1	2009-05-04 07:30:10	2009-05-04 07:35:10	8977	58373	9912	46189
4.98.100.49	4.98.100.49	25	6000	1	2009-05-04 07:35:10	2009-05-04 07:40:10	6214	58794	3517	42604
4.98.100.49	4.98.100.49	25	6000	1	2009-05-04 07:40:10	2009-05-04 07:41:37	12922	41815	3944	28976
132.154.77.155	233.12.224.86	80	6000	2	2009-05-04 06:36:01	2009-05-04 06:37:00	11463	52172	1863	3401
54.204.2.252	161.140.77.230	2082	17	2	2009-05-04 11:15:34	2009-05-04 11:15:59	6924	48393	11569	36995
61.254.5.232	132.154.77.155	6000	3306	132	2009-05-04 11:39:48	2009-05-04 11:44:48	5223	39876	15224	5690
61.254.5.232	132.154.77.155	6000	3306	132	2009-05-04 11:44:48	2009-05-04 11:49:48	2592	63180	2255	50588
61.254.5.232	132.154.77.155	6000	3306	132	2009-05-04 11:49:48	2009-05-04 11:51:31	5033	58289	10588	24451
117.185.87.65	129.67.141.17	8080	8080	89	2009-05-03 19:28:26	2009-05-03 19:31:00	3659	15281	6561	49014
138.136.232.71	233.12.224.86	6000	443	17	2009-05-05 03:56:25	2009-05-05 04:00:24	3791	4168	4126	49468
132.154.77.155	89.4.226.157	22	25	132	2009-05-05 06:29:51	2009-05-05 06:34:51	14613	9521	273	11016
132.154.77.155	89.4.226.157	22	25	132	2009-05-05 06:34:51	2009-05-05 06:39:51	3000	2072	7154	39977
132.154.77.155	89.4.226.157	22	25	132	2009-05-05 06:39:51	2009-05-05 06:42:17	5933	16185	23803	48597
30.172.76.168	86.5.35.21	6000	6000	2	2009-05-05 01:37:57	2009-05-05 01:42:57	15043	31903	504	65396
30.172.76.168	86.5.35.21	6000	6000	2	2009-05-05 01:42:57	2009-05-05 01:44:31	15099	31603	3913	63789
54.204.2.252	54.204.2.252	80	8080	6	2009-05-05 00:05:20	2009-05-05 00:10:20	3277	40753	4156	6807
54.204.2.252	54.204.2.252	80	8080	6	2009-05-05 00:10:20	2009-05-05 00:13:07	11798	59271	3939	56654
65.201.187.48	119.93.33.19	6000	57742	17	2009-05-04 10:42:39	2009-05-04 10:45:59	18577	30065	908	36273
94.247.227.228	146.71.164.183	110	2082	6	2009-05-05 04:48:47	2009-05-05 04:49:31	6941	5477	10631	10151
119.93.33.19	86.5.35.21	6000	6000	17	2009-05-03 22:14:08	2009-05-03 22:18:09	11201	14867	7155	23634
54.204.2.252	94.247.227.228	8080	25	17	2009-05-03 14:37:45	2009-05-03 14:40:11	4137	9486	11789	29108
146.71.164.183	168.228.197.227	53	25	1	2009-05-03 20:52:05	2009-05-03 20:53:09	4260	13406	9525	48588
111.143.113.242	101.143.248.40	3306	2082	89	2009-05-04 01:37:16	2009-05-04 01:39:55	4826	26036	12925	28936
214.227.130.21	146.71.164.183	17	8080	89	2009-05-05 09:21:54	2009-05-05 09:26:54	21251	35283	7646	35895
214.227.130.21	146.71.164.183	17	8080	89	2009-05-05 09:26:54	2009-05-05 09:31:54	15244	63759	125	42480
214.227.130.21	146.71.164.183	17	8080	89	2009-05-05 09:31:54	2009-05-05 09:35:42	302	13411	440	9221
86.5.35.21	132.154.77.155	5432	6000	89	2009-05-05 06:12:26	2009-05-05 06:12:40	9176	36511	13632	8636
117.185.87.65	68.6.47.93	53	17	89	2009-05-04 10:17:39	2009-05-04 10:17:53	617	33496	11158	19630
132.154.77.155	247.204.95.121	6000	5432	6	2009-05-05 09:01:22	2009-05-05 09:03:08	4993	39956	1530	40457
68.6.47.93	89.4.226.157	17	6000	17	2009-05-04 20:40:15	2009-05-04 20:44:31	6489	38172	597	25804
146.71.164.183	202.62.36.221	2082	80	2	2009-05-05 02:35:11	2009-05-05 02:40:11	13585	14482	1223	14690
146.71.164.183	202.62.36.221	2082	80	2	2009-05-05 02:40:11	2009-05-05 02:44:48	4462	12759	1321	61754
117.185.87.65	151.119.199.231	80	6000	1	2009-05-04 23:26:11	2009-05-04 23:31:11	5705	24761	14548	16975
117.185.87.65	151.119.199.231	80	6000	1	2009-05-04 23:31:11	2009-05-04 23:32:11	1861	11406	4981	55605
195.53.59.223	89.4.226.157	65528	110	6	2009-05-04 12:07:04	2009-05-04 12:12:04	4034	60477	4601	655
195.53.59.223	89.4.226.157	65528	110	6	2009-05-04 12:12:04	2009-05-04 12:12:50	1095	27260	2375	1829
14.64.179.160	117.185.87.65	443	2082	2	2009-05-04 14:50:59	2009-05-04 14:55:59	521	36575	2824	48877
14.64.179.160	117.185.87.65	443	2082	2	2009-05-04 14:55:59	2009-05-04 15:00:51	9314	1257	5892	37740
156.220.21.180	112.192.69.63	6000	80	17	2009-05-04 06:35:26	2009-05-04 06:38:09	4788	59285	23780	28409
233.12.224.86	146.71.164.183	8080	6000	2	2009-05-04 11:30:19	2009-05-04 11:35:19	8073	63017	20245	27694
233.12.224.86	146.71.164.183	8080	6000	2	2009-05-04 11:35:19	2009-05-04 11:40:19	863	31837	1121	51050
233.12.224.86	146.71.164.183	8080	6000	2	2009-05-04 11:40:19	2009-05-04 11:45:19	13423	31086	19733	57518
233.12.224.86	146.71.164.183	8080	6000	2	2009-05-04 11:45:19	2009-05-04 11:48:53	13054	30328	3797	5247
247.204.95.121	14.64.179.160	80	6000	17	2009-05-03 20:15:29	2009-05-03 20:18:30	1248	50692	15920	37
224.141.129.249	161.140.77.230	3306	25	6	2009-05-04 20:00:44	2009-05-04 20:05:44	5088	54005	5191	35993
224.141.129.249	161.140.77.230	3306	25	6	2009-05-04 20:05:44	2009-05-04 20:08:20	5468	3845	6376	60390
225.224.83.223	49.39.45.72	6000	6000	89	2009-05-04 03:53:02	2009-05-04 03:55:25	11306	37672	2730	36932
151.119.199.231	30.172.76.168	2082	6000	89	2009-05-04 21:37:29	2009-05-04 21:42:05	17498	11533	9164	55847
94.247.227.228	129.67.141.17	2082	22	1	2009-05-05 05:21:46	2009-05-05 05:23:19	10473	54022	12117	33830
46.25.101.153	160.36.65.149	6000	6000	2	2009-05-03 20:47:02	2009-05-03 20:50:07	8534	43403	14764	29164
101.143.248.40	117.185.87.65	6000	6000	1	2009-05-04 22:06:20	2009-05-04 22:09:24	817	33716	15876	28444
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 20:56:00	2009-05-03 21:01:00	3111	65357	7332	41071
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:01:00	2009-05-03 21:06:00	1020	10613	6259	49848
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:06:00	2009-05-03 21:11:00	374	41104	1335	27822
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:11:00	2009-05-03 21:16:00	3738	20457	2127	34910
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:16:00	2009-05-03 21:21:00	9342	41523	3505	20502
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:21:00	2009-05-03 21:26:00	4635	1738	7630	20432
14.64.179.160	132.154.77.155	6000	17	1	2009-05-03 21:26:00	2009-05-03 21:30:40	14137	38679	6678	56680
233.12.224.86	168.228.197.227	8080	53	2	2009-05-04 14:38:13	2009-05-04 14:39:54	5518	31903	20943	51016
160.36.65.149	68.6.47.93	80	53	6	2009-05-04 21:31:02	2009-05-04 21:33:40	6369	48787	16874	16222
46.25.101.153	94.247.227.228	8080	25	132	2009-05-04 09:14:42	2009-05-04 09:18:22	5477	45840	442	33121
224.141.129.249	146.71.164.183	6000	6000	17	2009-05-05 02:21:56	2009-05-05 02:24:11	4126	58350	13511	18676
4.98.100.49	79.203.227.21	17	3306	132	2009-05-04 07:50:35	2009-05-04 07:55:18	902	35317	12072	31374
156.220.21.180	20.253.104.245	80	3306	89	2009-05-05 01:51:53	2009-05-05 01:53:15	11412	43119	2426	55413
224.141.129.249	49.39.45.72	17	6000	6	2009-05-03 18:45:38	2009-05-03 18:49:01	14492	9038	2876	42679
68.6.47.93	247.204.95.121	8080	55370	6	2009-05-05 03:31:00	2009-05-05 03:36:00	21548	8073	773	4007
68.6.47.93	247.204.95.121	8080	55370	6	2009-05-05 03:36:00	2009-05-05 03:37:13	4881	47982	6260	19737
158.228.246.49	40.35.93.243	110	25	1	2009-05-04 17:45:02	2009-05-04 17:50:02	7970	34655	2623	20440
158.228.246.49	40.35.93.243	110	25	1	2009-05-04 17:50:02	2009-05-04 17:55:02	2303	58571	7757	34007
158.228.246.49	40.35.93.243	110	25	1	2009-05-04 17:55:02	2009-05-04 17:58:47	6548	41220	6363	35383
168.228.197.227	195.53.59.223	53	5432	17	2009-05-05 02:11:39	2009-05-05 02:15:28	7780	58599	727	57302
195.53.59.223	161.140.77.230	25	22	1	2009-05-04 11:30:21	2009-05-04 11:35:21	15054	6318	10654	27836
195.53.59.223	161.140.77.230	25	22	1	2009-05-04 11:35:21	2009-05-04 11:37:38	13336	22955	9311	10961
40.35.93.243	193.89.108.79	6000	6000	6	2009-05-04 17:47:28	2009-05-04 17:52:28	12185	31697	7198	36289
40.35.93.243	193.89.108.79	6000	6000	6	2009-05-04 17:52:28	2009-05-04 17:57:19	12687	16898	5090	48195
20.253.104.245	46.146.227.213	22	5432	6	2009-05-04 05:34:57	2009-05-04 05:39:57	12947	11369	2306	34826
20.253.104.245	46.146.227.213	22	5432	6	2009-05-04 05:39:57	2009-05-04 05:44:02	9208	19737	18354	31806
101.143.248.40	146.71.164.183	3306	53	2	2009-05-04 14:17:49	2009-05-04 14:19:05	9932	15735	4104	53778
68.6.47.93	4.98.100.49	22	17	132	2009-05-05 13:22:18	2009-05-05 13:25:47	1544	54568	8270	42929
46.63.209.105	79.203.227.21	6000	6000	2	2009-05-03 21:20:09	2009-05-03 21:20:48	17134	18016	6465	40421
86.5.35.21	158.228.246.49	2082	17	6	2009-05-03 16:54:56	2009-05-03 16:59:46	5785	37603	8430	19742
89.4.226.157	79.203.227.21	6000	110	89	2009-05-03 16:35:28	2009-05-03 16:40:22	6868	3963	4701	46460
79.203.227.21	19.242.195.251	6000	3306	2	2009-05-05 08:26:39	2009-05-05 08:31:39	5519	50208	4798	64239
